id,conflict_new_id,conflict_name,dyad_name,side_a,side_b,source_article,source_office,source_date,source_headline,source_original,where_coordinates,latitude,longitude,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,high
238522,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""Press Trust of India,2017-01-10,C'garh: 4 Naxals, police jawan killed in gun battle"";""SATP,2017-11-12,Chhattisgarh Timeline 2017""",Press Trust of India;SATP,2017-01-10;2017-11-12,"C'garh: 4 Naxals, police jawan killed in gun battle;Chhattisgarh Timeline 2017",police,Chhotedongar village,19.460376,81.339317,India,Asia,10/01/2017,10/01/2017,1,5,0,0,6
238523,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""Press Trust of India,2017-01-11,Infiltration bid foiled, 2 terrorists killed in Poonch""",Press Trust of India,11/01/2017,"Infiltration bid foiled, 2 terrorists killed in Poonch",army spokesman,LoC Poonch district,33.75,74.01,India,Asia,10/01/2017,10/01/2017,0,1,0,0,1
238965,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""SATP,2017-01-01,CPI-Maoist Major Incidents 2017""",SATP,01/01/2017,CPI-Maoist Major Incidents 2017,SATP,Koyali Beda village,19.931232,81.023048,India,Asia,10/01/2017,10/01/2017,0,1,0,0,1
238524,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""Press Trust of India,2017-01-11,Infiltration bid foiled, 2 terrorists killed in Poonch""",Press Trust of India,11/01/2017,"Infiltration bid foiled, 2 terrorists killed in Poonch",army spokesman,LoC Poonch district,33.75,74.01,India,Asia,11/01/2017,11/01/2017,0,1,0,0,1
238570,499,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,"""Press Trust of India,2017-01-12,Naxals kill two villagers in Gadchiroli district""",Press Trust of India,12/01/2017,Naxals kill two villagers in Gadchiroli district,police,Cichoda village,20.032906,80.374622,India,Asia,11/01/2017,11/01/2017,0,0,2,0,2
246301,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""SATP,2017-11-12,Jammu and Kashmir Timeline 2017""",SATP,12/11/2017,Jammu and Kashmir Timeline 2017,SATP,LoC Samba sector,32.47,74.9,India,Asia,13/01/2017,13/01/2017,0,1,0,0,1
238573,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""Press Trust of India,2017-01-16,Pak condemns 'continued act of state terrorism' in Kashmir""",Press Trust of India,16/01/2017,Pak condemns 'continued act of state terrorism' in Kashmir,army official,Awoora village,33.937613,75.26667,India,Asia,15/01/2017,15/01/2017,0,3,0,0,3
245477,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""SATP,2017-11-12,Chhattisgarh Timeline 2017""",SATP,12/11/2017,Chhattisgarh Timeline 2017,SATP,Kandanar village,18.775313,81.955421,India,Asia,15/01/2017,15/01/2017,0,1,0,0,1
245861,499,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,"""SATP,2017-11-12,Jharkhand Timeline 2017""",SATP,12/11/2017,Jharkhand Timeline 2017,Police,Goelkera sub-district,22.524433,85.231513,India,Asia,15/01/2017,15/01/2017,0,0,2,0,2
238575,499,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,"""Press Trust of India,2017-01-18,Village sarpanch killed in C'garh""",Press Trust of India,18/01/2017,Village sarpanch killed in C'garh,police,Masenar village,18.778722,81.356369,India,Asia,18/01/2017,18/01/2017,0,0,1,0,1
238579,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""Press Trust of India,2017-01-19,LeT chief's 'nephew' killed in encounter in north Kashmir""",Press Trust of India,19/01/2017,LeT chief's 'nephew' killed in encounter in north Kashmir,police,Hajan town,34.277982,74.640247,India,Asia,19/01/2017,19/01/2017,0,1,0,0,1
238577,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""Press Trust of India,2017-01-19,Three killed in landmine blast triggered by naxals""",Press Trust of India,19/01/2017,Three killed in landmine blast triggered by naxals,police,Narayanpur District,19.60426,81.08119,India,Asia,19/01/2017,19/01/2017,0,0,3,0,3
245481,499,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,"""SATP,2017-11-12,Chhattisgarh Timeline 2017""",SATP,12/11/2017,Chhattisgarh Timeline 2017,SATP,Chintagufa village,17.958049,81.312652,India,Asia,19/01/2017,19/01/2017,0,0,1,0,1
246191,13653,India:Western South East Asia,Government of India - UNLFW,Government of India,UNLFW,"""SATP,2017-11-12,Meghalaya Timeline - 2017""",SATP,12/11/2017,Meghalaya Timeline - 2017,SATP,Rongsu Agal village,25.349985,90.7798,India,Asia,19/01/2017,19/01/2017,0,0,1,0,1
245484,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""SATP,2017-11-12,Chhattisgarh Timeline 2017""",SATP,12/11/2017,Chhattisgarh Timeline 2017,SATP,Padmeta village,19.275344,80.810417,India,Asia,23/01/2017,23/01/2017,0,2,0,0,2
238738,13653,India:Western South East Asia,Government of India - UNLFW,Government of India,UNLFW,"""The Telegraph,2017-01-23,Militants ambush foot patrol""",The Telegraph,23/01/2017,Militants ambush foot patrol,police and ULFA(I) statement,Tinsukia District,27.489047,95.359915,India,Asia,22/01/2017,22/01/2017,2,2,0,0,4
238741,499,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,"""The Telegraph,2017-01-24,Contractor murder finger at Maoists""",The Telegraph,24/01/2017,Contractor murder finger at Maoists,police,Dulmi village,23.54307,85.615379,India,Asia,24/01/2017,24/01/2017,0,0,1,0,1
238743,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""Press Trust of India,2017-01-24,Security forces kill 2 LeT ultras in Kashmir ahead of R-Day""",Press Trust of India,24/01/2017,Security forces kill 2 LeT ultras in Kashmir ahead of R-Day,police,Hadorah village,34.183894,74.855617,India,Asia,24/01/2017,24/01/2017,0,2,0,0,2
246305,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""SATP,2017-11-12,Jammu and Kashmir Timeline 2017""",SATP,12/11/2017,Jammu and Kashmir Timeline 2017,SATP,"LoC, Rajouri District",33.393213,74.189935,India,Asia,24/01/2017,24/01/2017,0,1,0,0,1
238744,13653,India:Western South East Asia,Government of India - UNLFW,Government of India,UNLFW,"""The Telegraph,2017-01-26,Cops identify 5 Jagun attackers""",The Telegraph,26/01/2017,Cops identify 5 Jagun attackers,police,Jagun village,27.421866,95.875785,India,Asia,26/01/2017,26/01/2017,0,5,0,0,5
238972,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,,,,,SATP,Bheji village,18.030982,81.322044,India,Asia,28/01/2017,28/01/2017,1,0,0,0,1
238750,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""Press Trust of India,2017-01-29,Woman among two Naxals gunned down in Dantewada""",Press Trust of India,29/01/2017,Woman among two Naxals gunned down in Dantewada,police,Purangel town,18.579808,81.163936,India,Asia,28/01/2017,28/02/2017,0,2,0,0,2
238752,499,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,"""Press Trust of India,2017-01-31,Road construction company employee hacked to death by Maoists""",Press Trust of India,31/01/2017,Road construction company employee hacked to death by Maoists,police official,Harni village,24.804428,86.158374,India,Asia,31/01/2017,31/01/2017,0,0,1,0,1
246201,487,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,"""SATP,2017-11-12,Nagaland Timeline - 2017"";""SATP,2017-11-12,Nagaland Timeline - 2017"";""SATP,2017-11-12,Nagaland Timeline - 2017""",SATP;SATP;SATP,2017-11-12;2017-11-12;2017-11-12,Nagaland Timeline - 2017;Nagaland Timeline - 2017;Nagaland Timeline - 2017,SATP,Dimapur town,25.91174,93.7217,India,Asia,31/01/2017,31/01/2017,0,0,3,0,3
238753,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""The Telegraph,2017-02-03,Police slam rights activists"";""SATP,2017-01-01,CPI-Maoist Major Incidents 2017""",The Telegraph;SATP,2017-02-03;2017-01-01,Police slam rights activists;CPI-Maoist Major Incidents 2017,police,MungÄrugummi village,18.52793,83.06706,India,Asia,01/02/2017,01/02/2017,8,0,0,0,8
238754,499,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,"""Press Trust of India,2017-02-03,Maoists kill ward member candidate in Mathili""",Press Trust of India,03/02/2017,Maoists kill ward member candidate in Mathili,police,Bara village,18.676115,82.120189,India,Asia,03/02/2017,03/02/2017,0,0,1,0,1
245498,499,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,"""SATP,2017-11-12,Chhattisgarh Timeline 2017""",SATP,12/11/2017,Chhattisgarh Timeline 2017,SATP,Burdikarka village,18.759058,81.471775,India,Asia,03/02/2017,03/02/2017,0,0,1,0,1
245501,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""SATP,2017-11-12,Chhattisgarh Timeline 2017""",SATP,12/11/2017,Chhattisgarh Timeline 2017,SATP,Rajnandgaon District,21.055995,80.757244,India,Asia,03/02/2017,03/02/2017,1,0,0,0,1
246132,13653,India:Western South East Asia,Government of India - UNLFW,Government of India,UNLFW,"""SATP,2017-11-12,Arunachal Pradesh Timeline - 2017""",SATP,12/11/2017,Arunachal Pradesh Timeline - 2017,SATP,Ozakho village,26.968629,95.336784,India,Asia,03/02/2017,03/02/2017,0,1,0,0,1
238755,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""Press Trust of India,2017-02-04,Two top Hizbul Mujahideen militants killed in encounter""",Press Trust of India,04/02/2017,Two top Hizbul Mujahideen militants killed in encounter,police,Amargarh village,34.255822,74.462834,India,Asia,04/02/2017,04/02/2017,0,2,0,0,2
245506,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""SATP,2017-11-12,Chhattisgarh Timeline 2017""",SATP,12/11/2017,Chhattisgarh Timeline 2017,SATP,Bijapur District,18.84322,80.7761,India,Asia,06/02/2017,06/02/2017,0,1,0,0,1
245465,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""SATP,2017-11-12,Punjab Timeline - 2017""",SATP,12/11/2017,Punjab Timeline - 2017,SATP,India-Pakistan border in Punjab,32.19,75.33,India,Asia,07/02/2017,07/02/2017,0,0,0,1,1
245993,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""SATP,2017-11-12,Odisha Timeline 2017""",SATP,12/11/2017,Odisha Timeline 2017,SATP,"Pital village, Bisra sub-division",22.436,85.02906,India,Asia,08/02/2017,08/02/2017,0,2,0,0,2
238759,499,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,"""Press Trust of India,2017-02-10,Villager abducted by naxals found dead body in C'garh""",Press Trust of India,10/02/2017,Villager abducted by naxals found dead body in C'garh,senior police official,Raipur District,21.163838,81.706111,India,Asia,08/02/2017,10/02/2017,0,0,1,0,1
238760,499,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,"""Press Trust of India,2017-02-10,Maoists kill man suspecting him to be a police informer""",Press Trust of India,10/02/2017,Maoists kill man suspecting him to be a police informer,police,Birangadda village,24.141911,86.379405,India,Asia,10/02/2017,10/02/2017,0,0,1,0,1
245511,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""SATP,2017-11-12,Chhattisgarh Timeline 2017""",SATP,12/11/2017,Chhattisgarh Timeline 2017,SATP,"Basaguda town, Usur sub-district",18.55375,80.932205,India,Asia,10/02/2017,10/02/2017,0,1,0,0,1
238761,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""Press Trust of India,2017-02-12,4 terrorists, 2 army jawans killed in encounter in Kashmir"";""Press Trust of India,2017-02-12,Four militants, 2 army men killed in Kulgam encounter"";""The Telegraph,2017-02-13,Civilians killed in Kashmir flare-up""",Press Trust of India;Press Trust of India;The Telegraph,2017-02-12;2017-02-12;2017-02-13,"4 terrorists, 2 army jawans killed in encounter in Kashmir;Four militants, 2 army men killed in Kulgam encounter;Civilians killed in Kashmir flare-up",police official,Frisal village,33.761901,75.026405,India,Asia,12/02/2017,12/02/2017,2,4,2,0,8
238763,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""Press Trust of India,2017-02-13,Naxalite gunned down in face-off with police in Chhattisgarh""",Press Trust of India,13/02/2017,Naxalite gunned down in face-off with police in Chhattisgarh,police,"Basaguda town, Usur sub-district",18.55375,80.932205,India,Asia,13/02/2017,13/02/2017,0,1,0,0,1
238765,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""Press Trust of India,2017-02-14,Militant killed in encounter in north Kashmir"";""The Telegraph,2017-02-15,Major and 3 jawans killed""",Press Trust of India;The Telegraph,2017-02-14;2017-02-15,Militant killed in encounter in north Kashmir;Major and 3 jawans killed,polcie,Hajan town,34.277982,74.640247,India,Asia,14/02/2017,14/02/2017,3,1,0,0,4
238766,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""Press Trust of India,2017-02-14,NEWSALERT-GUNFIGHT 2"";""The Telegraph,2017-02-15,Major and 3 jawans killed""",Press Trust of India;The Telegraph,2017-02-14;2017-02-15,NEWSALERT-GUNFIGHT 2;Major and 3 jawans killed,,Handwara town,34.397557,74.283085,India,Asia,14/02/2017,14/02/2017,1,3,0,0,4
238787,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""Press Trust of India,2017-02-15,2 STF personnel killed in face-off with Naxals in Chhattisgarh""",Press Trust of India,15/02/2017,2 STF personnel killed in face-off with Naxals in Chhattisgarh,police,Tumdiwal village,19.28191,81.464286,India,Asia,15/02/2017,15/02/2017,2,0,0,0,2
246193,13653,India:Western South East Asia,Government of India - UNLFW,Government of India,UNLFW,"""SATP,2017-11-12,Meghalaya Timeline - 2017""",SATP,12/11/2017,Meghalaya Timeline - 2017,SATP,Riangdim Ranga village,25.450014,90.828369,India,Asia,20/02/2017,20/02/2017,0,1,0,0,1
245524,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""SATP,2017-11-12,Chhattisgarh Timeline 2017""",SATP,12/11/2017,Chhattisgarh Timeline 2017,SATP,Bijapur District,18.84322,80.7761,India,Asia,19/02/2017,19/02/2017,0,1,0,0,1
245525,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""SATP,2017-11-12,Chhattisgarh Timeline 2017""",SATP,12/11/2017,Chhattisgarh Timeline 2017,SATP,Sukma District,18.394752,81.661966,India,Asia,19/02/2017,19/02/2017,0,1,0,0,1
238788,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""Press Trust of India,2017-02-21,BSF foils infiltration bid, militant killed""",Press Trust of India,21/02/2017,"BSF foils infiltration bid, militant killed",officials,"LoC, Rajouri District",33.393213,74.189935,India,Asia,21/02/2017,21/02/2017,0,1,0,0,1
238789,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""Press Trust of India,2017-02-21,7 Naxals gunned down in Chhattisgarh; weapons recovered""",Press Trust of India,21/02/2017,7 Naxals gunned down in Chhattisgarh; weapons recovered,police,Pushpal village,19.20871,81.416259,India,Asia,21/02/2017,21/02/2017,0,7,0,0,7
238977,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""SATP,2017-01-01,Bihar Assessment 2017""",SATP,01/01/2017,Bihar Assessment 2017,SATP,Anandpur village,25.034277,87.014419,India,Asia,21/02/2017,21/02/2017,0,1,0,0,1
238790,251,India:Nagaland,Government of India - NSCN-IM,Government of India,NSCN-IM,"""Press Trust of India,2017-02-23,NSCN-IM militant, civilian killed in encounter""",Press Trust of India,23/02/2017,"NSCN-IM militant, civilian killed in encounter",police,Khoupum village,24.654339,93.447761,India,Asia,23/02/2017,23/02/2017,0,1,1,0,2
238791,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""Press Trust of India,2017-02-24,Army chief calls for united efforts to curb stone-pelting,pays"";""SATP,2017-11-12,Jammu and Kashmir Timeline 2017""",Press Trust of India;SATP,2017-02-24;2017-11-12,"Army chief calls for united efforts to curb stone-pelting,pays;Jammu and Kashmir Timeline 2017",army official,Shopian District,33.706088,74.844238,India,Asia,23/02/2017,23/02/2017,3,0,1,0,4
245531,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""SATP,2017-11-12,Chhattisgarh Timeline 2017""",SATP,12/11/2017,Chhattisgarh Timeline 2017,SATP,Jagdalpur town,19.087641,82.010963,India,Asia,02/03/2017,02/03/2017,0,1,0,0,1
238794,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""Press Trust of India,2017-03-03,NEWSALERT-GRENADE""",Press Trust of India,03/03/2017,NEWSALERT-GRENADE,police,Pulwama District,33.836438,74.934837,India,Asia,03/03/2017,03/03/2017,0,0,1,0,1
245534,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""SATP,2017-11-12,Chhattisgarh Timeline 2017""",SATP,12/11/2017,Chhattisgarh Timeline 2017,,Cherli village,18.845075,81.159248,India,Asia,03/03/2017,03/03/2017,2,0,0,0,2
238161,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""Press Trust of India,2017-03-05,Policeman, 2 militants killed in 12-hr long Tral encounter"";""SATP,2017-11-12,Jammu and Kashmir Timeline 2017""",Press Trust of India;SATP,2017-03-05;2017-11-12,"Policeman, 2 militants killed in 12-hr long Tral encounter;Jammu and Kashmir Timeline 2017",officials,Quil Shikargah village,33.878292,75.109535,India,Asia,04/03/2017,04/03/2017,1,2,0,0,3
238979,227,India:Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,"""SATP,2017-01-01,Bihar Assessment 2017""",SATP,01/01/2017,Bihar Assessment 2017,SATP,Baskotwa village,24.534762,85.353206,India,Asia,08/03/2017,08/03/2017,0,4,0,0,4
238798,364,India:Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,"""Press Trust of India,2017-03-09,Militant killed in encounter at check post in Kashmir""",Press Trust of India,09/03/2017,Militant killed in encounter at check post in Kashmir,police,Bandipore town,34.421456,74.667213,India,Asia,09/03/2017,09/03/2017,0,1,0,0,1
